dataflow,country,indicator,sex_sex,year,value,unit_multiplier_unit_multiplier,unit_measure_unit_of_measure,obs_status_observation_status,obs_conf_observation_confidentaility,lower_bound_lower_bound,upper_bound_upper_bound,wgtd_sampl_size_weighted_sample_size,obs_footnote_observation_footnote,series_footnote_series_footnote,data_source_data_source,source_link_citation_of_or_link_to_the_data_source,custodian_custodian,time_period_method_time_period_activity_related_to_when_the_data_are_collected,ref_period_reference_period,coverage_time_the_period_of_time_for_which_data_are_provided,age_current_age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, sia and the acific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,68.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, sia and the acific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,68.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, sia and the acific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,68.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, sia and the acific,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,69.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, angladesh,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,47,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Demographic and Health Survey 2017-2018,NA,NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, angladesh,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,36.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Multiple Indicator Cluster Survey 2019,NA,NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, angladesh,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,38.3,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Demographic and Household Survey 2022,NA,NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, elarus,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Multiple Indicator Cluster Survey 2019,NA,NA,EOF: End of fieldwork,NA,2012-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, enin,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,52.1,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Demographic and Health Survey 2017-2018,NA,NA,EOF: End of fieldwork,NA,2001-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, enin,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,52.6,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,MICS 2021-2022,NA,NA,EOF: End of fieldwork,NA,2001-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, razil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,92.3,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2021,NA,NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, razil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,92.7,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2021,NA,NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, razil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,92.2,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2022,NA,NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, razil,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,92.3,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Brazil Live Birth Information System (SINASC); Ministry of Health [Brazil]; 2023(2659187 total of births of women (aged 15-49 years) and 2456041 with 4+ antenatal care visits),NA,NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urkina aso,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,72.1,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Demographic and Health Survey 2021,Statcompiler,NA,EOF: End of fieldwork,NA,2003-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, abo erde,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,85.6,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Inquérito Demográfico ede Saúde Reprodutiva 2018,NA,NA,EOF: End of fieldwork,NA,2005-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ambodia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,86,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,DHS 2021-2022,NA,NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ameroon,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,64.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Demographic and Health Survey 2018,NA,NA,EOF: End of fieldwork,NA,2004-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, aribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,84.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, aribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,84.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, aribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,85.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, aribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,85.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, aribbean,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,86.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral frica frican nion,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,47.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral frica frican nion,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,48,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral frica frican nion,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,48.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral frica frican nion,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,49.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral frica frican nion,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,49.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral frican epublic,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,41.4,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Multiple Indicator Cluster Survey 2018-2019,NA,NA,EOF: End of fieldwork,NA,2010-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral merica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,93.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral merica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,93.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral merica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,94,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral merica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,94.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral merica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,94.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,87.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,88.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,88.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,89.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,89.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral and outhern sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,54.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral and outhern sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,56.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral and outhern sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,57.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral and outhern sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,58.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, entral and outhern sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,59.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, hina,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,92.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,National Health Services Survey 2018,NA,NA,EOF: End of fieldwork,NA,2013-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ommon arket for astern and outhern frica ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,53.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
